Opportunity_ID,Region,Billing_Country,Account_Type,Opportunity_Type,Account_Owner,Account_Name,Conversión_USD,Delivery_Quarter,TRF,Stage,promedio_preciov_region,promedio_preciov_paises,promedio_preciov_Account,promedio_preciov_Oportunity,promedio_preciov_vendedor,Wilsonxproporcion_region,Wilsonxproporcion_paises,Wilsonxproporcion_vendedor
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,357,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,40,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,56,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,1467,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,1284,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
43,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,7256,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
44,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,143,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
44,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,40,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
44,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,56,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
44,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,1284,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
44,Japan,Japan,Account_Type_2,Opportunity_Type_7,Person_Name_50,Account_Name_1888,2790,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.631065419981304
45,EMEA,Germany,Account_Type_5,Opportunity_Type_19,Person_Name_13,Account_Name_2000,11730558,Q2,20,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.6394754651213534
46,EMEA,United Kingdom,Account_Type_5,Opportunity_Type_19,Person_Name_18,Account_Name_187,1853788,Q1,3,Closed Won,246888.2391744233,467285.6456692913,958150.8873483535,1629802.7944862156,184917.07370184254,0.5148167747547108,0.3958070480579092,0.5140159497845795
46,EMEA,United Kingdom,Account_Type_5,Opportunity_Type_19,Person_Name_18,Account_Name_187,665462,Q1,1,Closed Won,246888.2391744233,467285.6456692913,958150.8873483535,1629802.7944862156,184917.07370184254,0.5148167747547108,0.3958070480579092,0.5140159497845795
47,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_217,629145,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
49,APAC,Sri Lanka,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_828,109760,Q1,0,Closed Won,108927.85706751054,102137.93670886075,125034.170409234,133491.43240254355,325743.82857142854,0.5603515509268735,0.6296251559831935,0.45301605011567947
50,EMEA,Belgium,Account_Type_2,Opportunity_Type_1,Person_Name_18,Account_Name_825,363762,Q2,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.4585692513310525,0.5140159497845795
51,EMEA,Belgium,Account_Type_2,Opportunity_Type_1,Person_Name_18,Account_Name_825,598497,Q2,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.4585692513310525,0.5140159497845795
52,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_71,17550,Q1,0,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.45301605011567947
53,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_711,6695835,Q2,13,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.45301605011567947
53,APAC,India,Account_Type_2,Opportunity_Type_1,Person_Name_49,Account_Name_711,6742797,Q2,13,Closed Lost,108927.85706751054,0.0,0.0,0.0,0.0,0.5603515509268735,0.3916913580775902,0.45301605011567947
54,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_61,Account_Name_2037,117908,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,314979.89285714284,0.6622229260828987,0.6664221546105753,0.6409810358600211
55,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_61,Account_Name_2037,270440,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,314979.89285714284,0.6622229260828987,0.6664221546105753,0.6409810358600211
56,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_61,Account_Name_2037,311160,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,314979.89285714284,0.6622229260828987,0.6664221546105753,0.6409810358600211
57,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_61,Account_Name_2037,343618,Q1,1,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,314979.89285714284,0.6622229260828987,0.6664221546105753,0.6409810358600211
58,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_2028,348614,Q1,1,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
59,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_1508,262018,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
59,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_1508,3288,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
61,EMEA,Germany,Account_Type_0,Opportunity_Type_8,Person_Name_13,Account_Name_263,367260,Q1,1,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.6394754651213534
61,EMEA,Germany,Account_Type_0,Opportunity_Type_8,Person_Name_13,Account_Name_263,249548,Q1,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.543845344922047,0.6394754651213534
62,EMEA,Italy,Account_Type_0,Opportunity_Type_7,Person_Name_2,Account_Name_1067,128249,Q1,0,Closed Won,246888.2391744233,87440.72368421052,116533.13355834137,102400.35270235981,82983.92349726777,0.5148167747547108,0.4568616780758148,0.4911470326049187
63,Americas,United States,Account_Type_5,Opportunity_Type_1,Person_Name_8,Account_Name_1662,3583104,Q4,6,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.5615001610337099
63,Americas,United States,Account_Type_5,Opportunity_Type_1,Person_Name_8,Account_Name_1662,3199795,Q4,5,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.5615001610337099
63,Americas,United States,Account_Type_5,Opportunity_Type_1,Person_Name_8,Account_Name_1662,2562336,Q4,4,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.5615001610337099
63,Americas,United States,Account_Type_5,Opportunity_Type_1,Person_Name_8,Account_Name_1662,2562336,Q3,4,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.5615001610337099
63,Americas,United States,Account_Type_5,Opportunity_Type_1,Person_Name_8,Account_Name_1662,2562336,Q3,4,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.5615001610337099
64,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
65,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
66,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
67,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
68,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
69,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
70,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
71,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
72,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
73,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
74,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,463446,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
75,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
76,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
77,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
78,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
79,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
80,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
81,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
82,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
83,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
84,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
85,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
86,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
87,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q3,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
88,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q4,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
89,Americas,United States,Account_Type_1,Opportunity_Type_1,Person_Name_3,Account_Name_961,485515,Q4,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
90,EMEA,Netherlands,Account_Type_0,Opportunity_Type_1,Person_Name_18,Account_Name_5,128249,Q1,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.513767396005601,0.5140159497845795
91,EMEA,None,Account_Type_2,Opportunity_Type_4,Person_Name_16,Account_Name_1826,115346,Q1,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.0,0.26280688272022484
92,EMEA,Netherlands,Account_Type_0,Opportunity_Type_1,Person_Name_18,Account_Name_5,78348,Q1,0,Closed Won,246888.2391744233,177583.14603174603,116533.13355834137,133491.43240254355,184917.07370184254,0.5148167747547108,0.513767396005601,0.5140159497845795
93,EMEA,Netherlands,Account_Type_0,Opportunity_Type_7,Person_Name_18,Account_Name_1274,293808,Q1,0,Closed Won,246888.2391744233,177583.14603174603,116533.13355834137,102400.35270235981,184917.07370184254,0.5148167747547108,0.513767396005601,0.5140159497845795
94,EMEA,Netherlands,Account_Type_0,Opportunity_Type_7,Person_Name_18,Account_Name_1274,251835,Q1,0,Closed Won,246888.2391744233,177583.14603174603,116533.13355834137,102400.35270235981,184917.07370184254,0.5148167747547108,0.513767396005601,0.5140159497845795
95,EMEA,Netherlands,Account_Type_0,Opportunity_Type_7,Person_Name_18,Account_Name_1274,129527,Q1,0,Closed Lost,246888.2391744233,0.0,0.0,0.0,0.0,0.5148167747547108,0.513767396005601,0.5140159497845795
96,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_1734,659835,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
96,Americas,United States,Account_Type_2,Opportunity_Type_1,Person_Name_3,Account_Name_1734,672512,Q2,1,Closed Lost,422783.84718349134,0.0,0.0,0.0,0.0,0.4456865384565452,0.44836576877282996,0.25071239235822534
97,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_956,3935,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
98,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_956,4386,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
99,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,113541,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
100,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,222715,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
101,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,227082,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
102,Japan,Japan,Account_Type_0,Opportunity_Type_1,Person_Name_32,Account_Name_1991,113541,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,133491.43240254355,56652.18739054291,0.6622229260828987,0.6664221546105753,0.7921414573096602
103,Japan,Japan,Account_Type_0,Opportunity_Type_8,Person_Name_50,Account_Name_1522,82985,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,87111.3798828125,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
104,Japan,Japan,Account_Type_0,Opportunity_Type_8,Person_Name_50,Account_Name_1522,90825,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,87111.3798828125,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,311,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,238,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,11,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,56,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,9,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,14,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
105,Japan,Japan,Account_Type_0,Opportunity_Type_7,Person_Name_50,Account_Name_1522,2935,Q1,0,Closed Won,35814.954559133315,34454.245862172735,116533.13355834137,102400.35270235981,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
106,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_66,Account_Name_1204,651936,Q1,1,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,187712.38829787233,0.6622229260828987,0.6664221546105753,0.6607394808185021
107,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_66,Account_Name_1204,135820,Q1,0,Closed Lost,35814.954559133315,0.0,0.0,0.0,0.0,0.6622229260828987,0.6664221546105753,0.6607394808185021
108,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_1508,117908,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
108,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_1508,1438,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
109,Japan,Japan,Account_Type_2,Opportunity_Type_1,Person_Name_50,Account_Name_1508,120220,Q1,0,Closed Won,35814.954559133315,34454.245862172735,125034.170409234,133491.43240254355,10595.66983078828,0.6622229260828987,0.6664221546105753,0.631065419981304
